0, 1, 0, 0, 0, 0, 0, 5.58294e-322
1, 0.995349, -0.0931731, -0.00640427, 0.0236443, 0.01276, 0.0247488, 5.58294e-322
2, 0.994468, 0.104562, 0.00941847, -0.00326696, 0.0155412, -0.00358403, 5.58294e-322
3, 0.989446, -0.100994, 0.103746, -0.00587797, -1.16253, 0.73197, 5.58294e-322
4, 0.923068, -0.251287, -0.288522, 0.0394451, 1.61716, 1.00299, 5.58294e-322
5, 0.999947, 0.00693182, -7.93971e-05, 0.00762857, 1.08777, 0.151879, 5.58294e-322
6, 0.990001, -0.140431, -0.00932511, 0.00951531, 1.091, 0.145077, 5.58294e-322
7, 0.990406, -0.137722, 0.0112848, 0.00125089, 1.98005, 0.114694, 5.58294e-322
8, 0.99989, 0.0114526, 0.00923811, -0.00162216, 1.97525, 0.0832673, 5.58294e-322
9, 0.999797, 0.0147053, 0.0134706, -0.00271659, 2.83397, 0.0592571, 5.58294e-322
10, 0.988961, -0.147554, 0.0134641, 0.00181844, 2.83854, 0.0901489, 5.58294e-322
11, 0.989788, -0.141526, 0.0169484, 0.00149633, 3.77012, 0.0549432, 5.58294e-322
12, 0.999676, 0.019321, 0.0164832, -0.00178722, 3.76405, 0.0271203, 5.58294e-322
13, 0.999704, 0.0199615, 0.0131689, -0.00437118, 4.71803, -0.019105, 5.58294e-322
14, 0.989951, -0.140887, 0.0116792, 0.00330485, 4.7373, 0.00889104, 5.58294e-322
15, 0.989782, -0.139731, 0.0282096, 0.00340089, 5.67332, -0.0563396, 5.58294e-322
16, 0.999438, 0.0194643, 0.0272108, -0.00228375, 5.6691, -0.0860036, 5.58294e-322
17, 0.999385, 0.0205554, 0.0276497, -0.00647409, 6.62018, -0.154607, 5.58294e-322
18, 0.990011, -0.138199, 0.0278402, -0.00212786, 6.6258, -0.126296, 5.58294e-322
19, 0.989851, -0.139408, 0.0274456, 0.00277099, 7.48607, -0.146123, 5.58294e-322
20, 0.999555, 0.0174673, 0.0237707, -0.00443619, 7.48572, -0.171288, 5.58294e-322
21, 0.999746, 0.0156684, 0.0118309, -0.011061, 8.41901, -0.271514, 5.58294e-322
22, 0.990077, -0.139683, 0.0152154, -0.00231212, 8.42351, -0.243521, 5.58294e-322
23, 0.990411, -0.137401, 0.0141628, 0.00253234, 9.40326, -0.308555, 5.58294e-322
24, 0.999715, 0.0152713, 0.0140717, -0.0117468, 9.4011, -0.338279, 5.58294e-322
25, 0.999305, 0.0231705, 0.0244478, -0.0159892, 10.426, -0.42092, 5.58294e-322
26, 0.989254, -0.144102, 0.0245837, -0.00263351, 10.4407, -0.400509, 5.58294e-322
27, 0.989265, -0.142379, 0.0327958, 0.0025917, 11.4444, -0.458813, 5.58294e-322
28, 0.999361, 0.0213052, 0.0264913, -0.0110793, 11.4412, -0.489276, 5.58294e-322
29, 0.999485, 0.0200765, 0.021128, -0.0134151, 12.406, -0.615687, 5.58294e-322
30, 0.999332, 0.0216188, 0.0248881, -0.0157559, 12.3335, -0.676885, 5.58294e-322
31, 0.990148, -0.139389, 0.0133368, -0.000845039, 13.2806, -0.751176, 5.58294e-322
32, 0.989993, -0.139481, 0.0209943, -0.00434199, 12.42, -0.581695, 5.58294e-322
33, 0.992562, -0.00480988, -0.0880437, 0.0839403, 14.7415, -0.549485, 5.58294e-322
34, 0.98501, -0.129831, -0.112476, 0.015783, 14.7118, -0.547779, 5.58294e-322
35, 0.959364, -0.139487, -0.239552, 0.0527211, 15.5857, -0.220014, 5.58294e-322
36, 0.968301, -0.00742241, -0.217456, 0.12268, 15.6089, -0.221063, 5.58294e-322
37, 0.932993, -0.00725558, -0.326112, 0.152064, 16.1968, 0.248038, 5.58294e-322
38, 0.924952, -0.128026, -0.349355, 0.0776196, 16.1623, 0.239468, 5.58294e-322
