0, 1, 0, 0, 0, 0, 0, 5.58294e-322
1, 0.987301, 0.158543, -0.00999463, -0.000446507, -0.00485316, -0.0543497, 5.58294e-322
2, 0.988952, -0.148215, -0.0024255, -0.000798271, -0.00853961, 0.034821, 5.58294e-322
3, 0.962263, 0.146891, -0.227647, 0.0254852, 1.24504, -0.0402788, 5.58294e-322
4, 0.950313, 0.149438, 0.271505, -0.0293122, -1.86116, -0.0858317, 5.58294e-322
5, 0.999856, -0.00110548, 0.0169101, -0.000485505, -1.09005, -0.119036, 5.58294e-322
6, 0.987923, 0.153804, 0.0181361, -0.00492611, -1.09269, -0.163181, 5.58294e-322
7, 0.988159, 0.152437, -0.0167804, 0.00490578, -1.98549, -0.16395, 5.58294e-322
8, 0.999834, -0.000234814, -0.0181158, 0.00175299, -1.9808, -0.12208, 5.58294e-322
9, 0.999653, -0.00248118, -0.0259552, 0.00375223, -2.84033, -0.131827, 5.58294e-322
10, 0.986797, 0.159531, -0.0248871, 0.0127101, -2.84163, -0.178585, 5.58294e-322
11, 0.987935, 0.154421, -0.0106065, 0.00520119, -3.77435, -0.193595, 5.58294e-322
12, 0.999922, -0.00650132, -0.0105925, 0.00147235, -3.77094, -0.147051, 5.58294e-322
13, 0.99969, -0.00703612, -0.0238705, 0.000235742, -4.7257, -0.180028, 5.58294e-322
14, 0.987818, 0.153703, -0.0236767, 0.00548988, -4.74137, -0.228341, 5.58294e-322
15, 0.988027, 0.153141, -0.0169504, 0.00789529, -5.68, -0.217194, 5.58294e-322
16, 0.999809, -0.00646855, -0.0180467, 0.00375237, -5.67958, -0.17421, 5.58294e-322
17, 0.999263, -0.00732474, -0.0376668, 0.000864609, -6.63237, -0.225622, 5.58294e-322
18, 0.987839, 0.150949, -0.036957, 0.00465576, -6.63318, -0.270527, 5.58294e-322
19, 0.987953, 0.152877, -0.0219669, 0.00976929, -7.49172, -0.32618, 5.58294e-322
20, 0.99973, -0.00421681, -0.0224645, 0.00426549, -7.4956, -0.284654, 5.58294e-322
21, 0.999834, -0.00253482, -0.0178267, 0.00269194, -8.43389, -0.267207, 5.58294e-322
22, 0.988137, 0.152758, -0.0151333, 0.00463251, -8.43462, -0.305829, 5.58294e-322
23, 0.988239, 0.151722, -0.00866304, 0.0170194, -9.41631, -0.292097, 5.58294e-322
24, 0.999837, -0.00183985, -0.0103047, 0.0147361, -9.41818, -0.248837, 5.58294e-322
25, 0.999803, -0.00975817, -0.0171806, 0.001686, -10.4465, -0.239268, 5.58294e-322
26, 0.987068, 0.158327, -0.0235993, 0.00851062, -10.457, -0.288757, 5.58294e-322
27, 0.986808, 0.158338, -0.0325996, 0.00874907, -11.4611, -0.328656, 5.58294e-322
28, 0.999429, -0.00656217, -0.0331137, 0.0015771, -11.4638, -0.281343, 5.58294e-322
29, 0.999734, -0.00554904, -0.0222956, 0.00205286, -12.4368, -0.242974, 5.58294e-322
30, 0.999515, -0.00605916, -0.0304944, 0.00179266, -12.3714, -0.184834, 5.58294e-322
31, 0.98762, 0.156381, -0.00793938, 0.00945207, -13.3165, -0.16771, 5.58294e-322
32, 0.987848, 0.154311, -0.0174156, 0.00644083, -12.4453, -0.287803, 5.58294e-322
33, 0.999675, -0.00196502, -0.023962, 0.00851164, -14.7716, -0.372402, 5.58294e-322
34, 0.987178, 0.157467, -0.0227358, 0.0129095, -14.766, -0.420745, 5.58294e-322
35, 0.983401, 0.157779, 0.0895938, -0.0012995, -15.717, -0.367305, 5.58294e-322
36, 0.995006, -4.00264e-05, 0.0991127, 0.0117833, -15.7063, -0.321625, 5.58294e-322
37, 0.97191, -0.000839112, 0.235056, 0.0117665, -16.4347, -0.10739, 5.58294e-322
38, 0.960375, 0.150162, 0.233642, -0.023274, -16.455, -0.149901, 5.58294e-322
39, 0.919743, 0.144635, 0.362047, -0.0455601, -17.1499, 0.381916, 5.58294e-322
40, 0.93158, -0.00119907, 0.363335, 0.0120366, -17.1231, 0.418153, 5.58294e-322
41, 0.886604, 0.00186955, 0.462375, 0.011807, -17.4703, 0.99017, 5.58294e-322
42, 0.87602, 0.140543, 0.457696, -0.0578869, -17.5084, 0.961409, 5.58294e-322
43, 0.81369, 0.148692, 0.555154, -0.0871946, -18.0822, 1.8758, 5.58294e-322
44, 0.82635, 0.0205038, 0.562772, -0.00369218, -18.0397, 1.89585, 5.58294e-322
45, 0.734049, -0.0242328, 0.678619, 0.00783205, -18.2621, 3.30607, 5.58294e-322
46, 0.728829, 0.0879193, 0.672285, -0.0954536, -18.3041, 3.30507, 5.58294e-322
47, 0.744746, 0.0646857, 0.659728, -0.0769966, -18.2555, 4.37002, 5.58294e-322
48, 0.745603, -0.0494426, 0.664164, 0.0227766, -18.2173, 4.37046, 5.58294e-322
49, 0.731516, -0.0332353, 0.679324, 0.0479408, -18.5086, 5.55665, 5.58294e-322
50, 0.729899, 0.0830852, 0.675962, -0.0584867, -18.5457, 5.55308, 5.58294e-322
51, 0.708208, 0.0901319, 0.698128, -0.0541748, -18.5761, 6.83621, 5.58294e-322
52, 0.71229, -0.0244796, 0.699241, 0.0557285, -18.5367, 6.8367, 5.58294e-322
53, 0.699948, -0.0269344, 0.70954, 0.0768158, -18.5314, 8.12234, 5.58294e-322
54, 0.734154, 0.0909058, 0.672264, -0.0285557, -18.5821, 8.14977, 5.58294e-322
55, 0.711389, 0.0614835, 0.69981, -0.0202737, -18.3773, 9.09224, 5.58294e-322
56, 0.71405, -0.0472486, 0.692508, 0.0912883, -18.3442, 9.09808, 5.58294e-322
57, 0.72217, -0.0877013, 0.680631, 0.0867276, -18.3677, 10.7301, 5.58294e-322
58, 0.732553, 0.0342925, 0.679728, -0.0125984, -18.4073, 10.7349, 5.58294e-322
59, 0.695697, -0.00326142, 0.717028, 0.0431861, -18.3793, 11.9148, 5.58294e-322
60, 0.680591, -0.105014, 0.710675, 0.143903, -18.3536, 11.9046, 5.58294e-322
61, 0.712133, -0.0878511, 0.684225, 0.130328, -18.5948, 13.1172, 5.58294e-322
62, 0.714825, 0.0219796, 0.698336, 0.0294731, -18.6161, 13.1128, 5.58294e-322
63, 0.64369, 0.0877226, 0.75918, -0.0401658, -19.4746, 13.8483, 5.58294e-322
64, 0.672283, -0.0105234, 0.736811, 0.0709518, -19.4366, 13.8551, 5.58294e-322
65, 0.702987, -0.00771466, 0.699467, 0.128431, -19.407, 14.8221, 5.58294e-322
66, 0.703457, 0.0991949, 0.703474, 0.0208285, -19.4373, 14.817, 5.58294e-322
67, 0.702352, 0.0527535, 0.698773, -0.125038, -19.5841, 16.4086, 5.58294e-322
68, 0.72838, -0.0523561, 0.682941, -0.0176903, -19.5411, 16.4065, 5.58294e-322
69, 0.704091, -0.0146747, 0.709694, 0.0193547, -19.7084, 17.4207, 5.58294e-322
70, 0.703872, 0.0972739, 0.698705, -0.0831417, -19.7891, 17.4224, 5.58294e-322
71, 0.706036, 0.0555916, 0.699182, -0.0978115, -19.7347, 18.7456, 5.58294e-322
72, 0.706297, -0.0511177, 0.706051, 0.00477432, -19.7004, 18.7424, 5.58294e-322
73, 0.699446, -0.0238402, 0.714071, 0.0176333, -19.6655, 20.0127, 5.58294e-322
74, 0.695018, 0.0810239, 0.709157, -0.0864963, -19.7021, 20.0192, 5.58294e-322
75, 0.691074, 0.0850087, 0.711597, -0.0939148, -19.6651, 21.5032, 5.58294e-322
76, 0.693288, -0.0200043, 0.720293, 0.0114007, -19.6331, 21.4954, 5.58294e-322
77, 0.708346, -0.00852469, 0.705723, -0.0113, -19.6121, 22.8367, 5.58294e-322
78, 0.700287, 0.0976922, 0.69813, -0.112557, -19.6529, 22.8458, 5.58294e-322
79, 0.678071, 0.0872604, 0.722904, -0.100071, -19.3143, 24.2464, 5.58294e-322
80, 0.684132, -0.0147455, 0.729192, 0.00511263, -19.2799, 24.2417, 5.58294e-322
81, 0.686546, -0.00860025, 0.726656, -0.0234867, -19.1515, 25.56, 5.58294e-322
82, 0.677707, 0.0936961, 0.717807, -0.129181, -19.1936, 25.5647, 5.58294e-322
